,flop,board_type,0b,1b,2b,profit
0,"[14, 13, 2]",rainbow,1,1,1,1.0870507522019277
1,"[14, 13, 2]",rainbow,2,2,2,1.3144358345839675
2,"[14, 13, 2]",rainbow,3,2,2,1.3852669148579402
3,"[14, 13, 2]",rainbow,4,3,2,1.4475177853509216
4,"[14, 13, 2]",rainbow,8,6,4,1.9538859743886354
5,"[14, 13, 2]",rainbow,15,10,7,2.1209816001192285
6,"[14, 13, 2]",rainbow,16,11,8,2.1767933855800776
