,flop,board_type,0b,1b,2b,profit
0,"[8, 6, 2]",monotone,1,1,1,1.798277536097562
1,"[8, 6, 2]",monotone,2,2,2,1.7991215185365856
2,"[8, 6, 2]",monotone,3,2,2,2.1992547765853656
3,"[8, 6, 2]",monotone,4,3,2,2.4791662848780485
4,"[8, 6, 2]",monotone,8,6,4,2.4843850721951215
5,"[8, 6, 2]",monotone,10,7,5,2.9263736521951227
6,"[8, 6, 2]",monotone,15,10,7,4.003468093170731
7,"[8, 6, 2]",monotone,16,11,8,5.218181173658537
