,flop,board_type,0b,1b,2b,profit
0,"[8, 6, 5]",monotone,1,1,1,2.77584384436764
1,"[8, 6, 5]",monotone,2,2,2,2.7820041599846403
2,"[8, 6, 5]",monotone,3,2,2,3.1553050883256546
3,"[8, 6, 5]",monotone,4,3,2,3.4723900932241003
4,"[8, 6, 5]",monotone,8,6,4,3.4762654965352446
5,"[8, 6, 5]",monotone,10,7,5,3.895786025934459
6,"[8, 6, 5]",monotone,15,10,7,4.991138860530808
7,"[8, 6, 5]",monotone,16,11,8,6.186768846543778
