,flop,board_type,0b,1b,2b,profit
0,"[14, 10, 8]",monotone,1,1,1,2.802894105288578
1,"[14, 10, 8]",monotone,2,2,2,3.793181262979956
2,"[14, 10, 8]",monotone,3,2,2,4.260418573472592
3,"[14, 10, 8]",monotone,4,3,2,5.733602003380826
4,"[14, 10, 8]",monotone,15,10,7,6.418636830053127
