,flop,board_type,0b,1b,2b,profit
0,"[12, 10, 8]",rainbow,1,1,1,2.9711183635802803
1,"[12, 10, 8]",rainbow,2,2,2,2.9796700305577435
2,"[12, 10, 8]",rainbow,10,7,5,2.993431325312674
