,flop,board_type,0b,1b,2b,profit
0,"[14, 14, 5]",two-tone,1,1,1,8.519818086259574
1,"[14, 14, 5]",two-tone,8,6,4,9.197740827139326
2,"[14, 14, 5]",two-tone,10,7,5,9.563424436906525
