,flop,board_type,0b,1b,2b,profit
0,"[9, 9, 3]",two-tone,1,1,1,1.1816250810553177
1,"[9, 9, 3]",two-tone,2,2,2,1.1832209570620429
2,"[9, 9, 3]",two-tone,3,2,2,1.1868080425097052
