,flop,board_type,0b,1b,2b,profit
0,"[11, 5, 5]",rainbow,1,1,1,0.12311762857142827
1,"[11, 5, 5]",rainbow,2,2,2,0.12358014196428546
2,"[11, 5, 5]",rainbow,3,2,2,0.12401455982142834
3,"[11, 5, 5]",rainbow,4,3,2,0.3075455964285715
4,"[11, 5, 5]",rainbow,8,6,4,0.7015644053571428
5,"[11, 5, 5]",rainbow,10,7,5,0.9105843383928574
6,"[11, 5, 5]",rainbow,15,10,7,0.990645745535714
7,"[11, 5, 5]",rainbow,16,11,8,1.0616585276785713
