,flop,board_type,0b,1b,2b,profit
0,"[10, 6, 2]",rainbow,1,1,1,0.5926123715463916
1,"[10, 6, 2]",rainbow,8,6,4,1.1275935138144335
2,"[10, 6, 2]",rainbow,10,7,5,1.2500623375257736
3,"[10, 6, 2]",rainbow,15,10,7,1.3342681065979383
4,"[10, 6, 2]",rainbow,16,11,8,1.35978392556701
