,flop,board_type,0b,1b,2b,profit
0,"[11, 8, 7]",monotone,1,1,1,2.2975952906600243
1,"[11, 8, 7]",monotone,8,6,4,7.2707234445828135
2,"[11, 8, 7]",monotone,10,7,5,7.274248504002845
3,"[11, 8, 7]",monotone,15,10,7,7.41590812328767
