,flop,board_type,0b,1b,2b,profit
0,"[12, 7, 2]",monotone,1,1,1,-0.5454213740610342
1,"[12, 7, 2]",monotone,8,6,4,1.7956664930359933
2,"[12, 7, 2]",monotone,10,7,5,1.7970532678012516
3,"[12, 7, 2]",monotone,15,10,7,2.6557190947965563
4,"[12, 7, 2]",monotone,16,11,8,4.020559466901408
