,flop,board_type,0b,1b,2b,profit
0,"[13, 6, 5]",rainbow,1,1,1,-1.8078298178947358
1,"[13, 6, 5]",rainbow,2,2,2,-1.088987943333333
2,"[13, 6, 5]",rainbow,3,2,2,-0.6756320378947362
3,"[13, 6, 5]",rainbow,4,3,2,-0.2735170764912278
4,"[13, 6, 5]",rainbow,8,6,4,1.6580039005263163
5,"[13, 6, 5]",rainbow,10,7,5,2.5745750473684206
6,"[13, 6, 5]",rainbow,15,10,7,4.599543055614037
7,"[13, 6, 5]",rainbow,16,11,8,4.808590653859651
