,flop,board_type,0b,1b,2b,profit
0,"[13, 12, 7]",two-tone,1,1,1,9.894795038770692
1,"[13, 12, 7]",two-tone,2,2,2,9.903082105232231
2,"[13, 12, 7]",two-tone,3,2,2,9.926265792924536
3,"[13, 12, 7]",two-tone,4,3,2,9.931313625129665
