,flop,board_type,0b,1b,2b,profit
0,"[14, 14, 3]",two-tone,1,1,1,1.4264951713082559
1,"[14, 14, 3]",two-tone,2,2,2,1.4276547828155919
2,"[14, 14, 3]",two-tone,8,6,4,1.5245635303097635
3,"[14, 14, 3]",two-tone,10,7,5,1.5430336733393333
4,"[14, 14, 3]",two-tone,15,10,7,1.7728604468089275
5,"[14, 14, 3]",two-tone,16,11,8,1.992830136016794
