,flop,board_type,0b,1b,2b,profit
0,"[11, 11, 4]",rainbow,1,1,1,-2.608036106627303
1,"[11, 11, 4]",rainbow,8,6,4,-1.1167472088771246
2,"[11, 11, 4]",rainbow,10,7,5,-1.103995900346126
3,"[11, 11, 4]",rainbow,15,10,7,-1.1034260502494138
