,flop,board_type,0b,1b,2b,profit
0,"[13, 4, 4]",rainbow,1,1,1,-8.452221715539114
1,"[13, 4, 4]",rainbow,8,6,4,-6.102228137103596
2,"[13, 4, 4]",rainbow,15,10,7,-4.78898111906272
3,"[13, 4, 4]",rainbow,16,11,8,-4.57447574154334
