,flop,board_type,0b,1b,2b,profit
0,"[12, 12, 5]",two-tone,1,1,1,1.355746052631579
1,"[12, 12, 5]",two-tone,8,6,4,1.7966394285714287
2,"[12, 12, 5]",two-tone,10,7,5,1.8204744962406014
3,"[12, 12, 5]",two-tone,15,10,7,1.9909273684210522
4,"[12, 12, 5]",two-tone,16,11,8,2.0908524285714285
