,flop,board_type,0b,1b,2b,profit
0,"[11, 3, 3]",rainbow,1,1,1,-3.351636173263889
1,"[11, 3, 3]",rainbow,2,2,2,-3.3294257274305545
2,"[11, 3, 3]",rainbow,10,7,5,-3.0768259836805543
