,flop,board_type,0b,1b,2b,profit
0,"[9, 9, 3]",rainbow,1,1,1,-3.443248820089073
1,"[9, 9, 3]",rainbow,2,2,2,-3.440976926061093
2,"[9, 9, 3]",rainbow,3,2,2,-3.4342327397400783
