,flop,board_type,0b,1b,2b,profit
0,"[13, 12, 6]",monotone,1,1,1,0.663249037747819
1,"[13, 12, 6]",monotone,2,2,2,0.793290289452815
2,"[13, 12, 6]",monotone,3,2,2,0.8788324079302137
3,"[13, 12, 6]",monotone,4,3,2,1.047912714036479
4,"[13, 12, 6]",monotone,8,6,4,1.176087083108644
5,"[13, 12, 6]",monotone,10,7,5,1.1792508942109436
6,"[13, 12, 6]",monotone,15,10,7,1.3067377904837427
7,"[13, 12, 6]",monotone,16,11,8,1.54283487295797
