,flop,board_type,0b,1b,2b,profit
0,"[14, 14, 6]",two-tone,1,1,1,0.26030446676474617
1,"[14, 14, 6]",two-tone,8,6,4,0.27710173193774096
2,"[14, 14, 6]",two-tone,10,7,5,0.3827439438023121
