,flop,board_type,0b,1b,2b,profit
0,"[8, 5, 5]",two-tone,1,1,1,0.1841815381980309
1,"[8, 5, 5]",two-tone,8,6,4,0.18971799950528215
2,"[8, 5, 5]",two-tone,10,7,5,0.2773123979496732
