,flop,board_type,0b,1b,2b,profit
0,"[11, 6, 3]",monotone,1,1,1,-3.1282290047730834
1,"[11, 6, 3]",monotone,2,2,2,-3.1233263176619723
2,"[11, 6, 3]",monotone,3,2,2,-3.114051989106418
