,flop,board_type,0b,1b,2b,profit
0,"[11, 6, 5]",two-tone,1,1,1,1.2587060644268349
1,"[11, 6, 5]",two-tone,8,6,4,1.2615561179168477
2,"[11, 6, 5]",two-tone,10,7,5,1.2890065165002171
3,"[11, 6, 5]",two-tone,15,10,7,1.407240960839123
4,"[11, 6, 5]",two-tone,16,11,8,1.4100037861213637
