,flop,board_type,0b,1b,2b,profit
0,"[6, 5, 4]",two-tone,1,1,1,2.747916668055556
1,"[6, 5, 4]",two-tone,8,6,4,2.8389175820707075
2,"[6, 5, 4]",two-tone,10,7,5,2.9437719573232313
3,"[6, 5, 4]",two-tone,15,10,7,3.1401930646464637
4,"[6, 5, 4]",two-tone,16,11,8,3.285040341414141
