,flop,board_type,0b,1b,2b,profit
0,"[14, 10, 10]",rainbow,1,1,1,-2.196586432592592
1,"[14, 10, 10]",rainbow,2,2,2,-2.1949014607407404
2,"[14, 10, 10]",rainbow,3,2,2,-1.001967268148148
3,"[14, 10, 10]",rainbow,4,3,2,1.1775500444444442
4,"[14, 10, 10]",rainbow,8,6,4,1.1824723407407398
5,"[14, 10, 10]",rainbow,15,10,7,3.7657701870152502
