,flop,board_type,0b,1b,2b,profit
0,"[8, 4, 2]",two-tone,1,1,1,1.1994048056912436
1,"[8, 4, 2]",two-tone,2,2,2,1.3228412143723576
2,"[8, 4, 2]",two-tone,3,2,2,1.4032081746582306
3,"[8, 4, 2]",two-tone,4,3,2,1.5980803552437468
4,"[8, 4, 2]",two-tone,8,6,4,2.0123420361669346
5,"[8, 4, 2]",two-tone,10,7,5,2.257022854840508
6,"[8, 4, 2]",two-tone,15,10,7,2.7087076267908077
7,"[8, 4, 2]",two-tone,16,11,8,3.1154947353768483
