,flop,board_type,0b,1b,2b,profit
0,"[10, 8, 5]",two-tone,1,1,1,1.1629521058456764
1,"[10, 8, 5]",two-tone,2,2,2,1.4672939185064058
2,"[10, 8, 5]",two-tone,3,2,2,1.6935916829947182
3,"[10, 8, 5]",two-tone,4,3,2,1.8689136148700638
4,"[10, 8, 5]",two-tone,8,6,4,2.044456599823536
5,"[10, 8, 5]",two-tone,10,7,5,2.4707664412361914
6,"[10, 8, 5]",two-tone,15,10,7,3.0331994980036
7,"[10, 8, 5]",two-tone,16,11,8,3.3007833139489193
