,flop,board_type,0b,1b,2b,profit
0,"[13, 9, 9]",rainbow,1,1,1,-5.244099813191003
1,"[13, 9, 9]",rainbow,8,6,4,-2.3909413968738082
2,"[13, 9, 9]",rainbow,16,11,8,-0.5880783389248956
