,flop,board_type,0b,1b,2b,profit,flop,max_profit
79,"[7, 3, 3]",two-tone,1,1,1,0.10043419153515024,"[7, 3, 3]",0.10043419153515024
80,"[7, 3, 2]",two-tone,1,1,1,-0.2072574967741942,"[7, 3, 2]",-0.2072574967741942
81,"[7, 2, 2]",two-tone,1,1,1,0.04457996470588195,"[7, 2, 2]",0.04457996470588195
82,"[6, 6, 5]",two-tone,1,1,1,0.9635011469809596,"[6, 6, 5]",0.9635011469809596
83,"[6, 6, 4]",two-tone,1,1,1,0.8852888590843498,"[6, 6, 4]",0.8852888590843498
84,"[6, 6, 3]",two-tone,1,1,1,0.4959005366553868,"[6, 6, 3]",0.4959005366553868
85,"[6, 6, 2]",two-tone,1,1,1,0.4673525080918052,"[6, 6, 2]",0.4673525080918052
86,"[6, 5, 5]",two-tone,1,1,1,0.7045671909839133,"[6, 5, 5]",0.7045671909839133
87,"[6, 5, 4]",two-tone,1,1,1,-0.7816521258134664,"[6, 5, 4]",-0.7816521258134664
88,"[6, 5, 3]",two-tone,1,1,1,0.3061557039790397,"[6, 5, 3]",0.3061557039790397
89,"[6, 5, 2]",two-tone,1,1,1,0.4399855662988769,"[6, 5, 2]",0.4399855662988769
90,"[6, 4, 4]",two-tone,1,1,1,0.5440571382633675,"[6, 4, 4]",0.5440571382633675
91,"[6, 4, 3]",two-tone,1,1,1,0.5111813163851568,"[6, 4, 3]",0.5111813163851568
92,"[6, 4, 2]",two-tone,1,1,1,0.20559828882092976,"[6, 4, 2]",0.20559828882092976
93,"[6, 3, 3]",two-tone,1,1,1,-0.0266827945745286,"[6, 3, 3]",-0.0266827945745286
94,"[6, 3, 2]",two-tone,1,1,1,-0.16538999524295012,"[6, 3, 2]",-0.16538999524295012
95,"[6, 2, 2]",two-tone,1,1,1,-0.08187653428162953,"[6, 2, 2]",-0.08187653428162953
96,"[5, 5, 4]",two-tone,1,1,1,0.820313668227732,"[5, 5, 4]",0.820313668227732
97,"[5, 5, 3]",two-tone,1,1,1,0.3706267395775937,"[5, 5, 3]",0.3706267395775937
98,"[5, 5, 2]",two-tone,1,1,1,0.3471528580348943,"[5, 5, 2]",0.3471528580348943
99,"[5, 4, 4]",two-tone,1,1,1,0.525056232529375,"[5, 4, 4]",0.525056232529375
100,"[5, 4, 3]",two-tone,1,1,1,0.5556456180454542,"[5, 4, 3]",0.5556456180454542
101,"[5, 4, 2]",two-tone,1,1,1,0.4305108684875333,"[5, 4, 2]",0.4305108684875333
102,"[5, 3, 3]",two-tone,1,1,1,-0.07143365491276388,"[5, 3, 3]",-0.07143365491276388
103,"[5, 3, 2]",two-tone,1,1,1,-0.28246721704935684,"[5, 3, 2]",-0.28246721704935684
104,"[5, 2, 2]",two-tone,1,1,1,-0.12317212929292932,"[5, 2, 2]",-0.12317212929292932
105,"[4, 4, 3]",two-tone,1,1,1,0.13461898290896746,"[4, 4, 3]",0.13461898290896746
106,"[4, 4, 2]",two-tone,1,1,1,0.0934030738180588,"[4, 4, 2]",0.0934030738180588
107,"[4, 3, 3]",two-tone,1,1,1,-0.18044052300109534,"[4, 3, 3]",-0.18044052300109534
108,"[4, 3, 2]",two-tone,1,1,1,0.18921818651999645,"[4, 3, 2]",0.18921818651999645
109,"[4, 2, 2]",two-tone,1,1,1,-0.2502658652792993,"[4, 2, 2]",-0.2502658652792993
110,"[3, 3, 2]",two-tone,1,1,1,-0.09496031529581572,"[3, 3, 2]",-0.09496031529581572
111,"[3, 2, 2]",two-tone,1,1,1,-0.3183894235513153,"[3, 2, 2]",-0.3183894235513153
112,"[14, 9, 9]",two-tone,8,6,3,1.7016080315705908,"[14, 9, 9]",1.7016080315705908
113,"[14, 9, 8]",two-tone,8,6,7,1.2053865989853567,"[14, 9, 8]",1.2053865989853567
114,"[14, 9, 7]",two-tone,1,1,2,0.6954628723813862,"[14, 9, 7]",0.6954628723813862
115,"[14, 9, 6]",two-tone,1,1,1,0.8815678985554469,"[14, 9, 6]",0.8815678985554469
116,"[14, 9, 5]",two-tone,1,1,1,1.0541063670707942,"[14, 9, 5]",1.0541063670707942
117,"[14, 9, 4]",two-tone,1,0,1,0.7678773232258066,"[14, 9, 4]",0.7678773232258066
118,"[14, 9, 3]",two-tone,1,0,1,0.8176676373379055,"[14, 9, 3]",0.8176676373379055
119,"[14, 9, 2]",two-tone,1,0,1,0.8419239236952095,"[14, 9, 2]",0.8419239236952095
120,"[14, 8, 8]",two-tone,8,6,3,1.2741136899073249,"[14, 8, 8]",1.2741136899073249
121,"[14, 8, 7]",two-tone,1,1,1,0.5802323698305084,"[14, 8, 7]",0.5802323698305084
122,"[14, 8, 6]",two-tone,1,1,2,0.5702835554784179,"[14, 8, 6]",0.5702835554784179
123,"[14, 8, 5]",two-tone,1,0,1,0.5817894287133629,"[14, 8, 5]",0.5817894287133629
124,"[14, 8, 4]",two-tone,1,0,1,0.6538367213114754,"[14, 8, 4]",0.6538367213114754
125,"[14, 8, 3]",two-tone,1,0,1,0.7034394344262294,"[14, 8, 3]",0.7034394344262294
126,"[14, 8, 2]",two-tone,1,0,1,0.7298825852459018,"[14, 8, 2]",0.7298825852459018
127,"[14, 7, 7]",two-tone,1,0,1,1.0769721249169435,"[14, 7, 7]",1.0769721249169435
128,"[14, 7, 6]",two-tone,1,1,1,0.8655903870246084,"[14, 7, 6]",0.8655903870246084
129,"[14, 7, 5]",two-tone,1,1,1,1.045566815734989,"[14, 7, 5]",1.045566815734989
130,"[14, 7, 4]",two-tone,1,0,1,0.6833362303432999,"[14, 7, 4]",0.6833362303432999
131,"[14, 7, 3]",two-tone,1,0,1,0.7343027357300538,"[14, 7, 3]",0.7343027357300538
132,"[14, 7, 2]",two-tone,1,0,1,0.7530527861873219,"[14, 7, 2]",0.7530527861873219
133,"[14, 6, 6]",two-tone,1,1,1,1.2899036909511843,"[14, 6, 6]",1.2899036909511843
134,"[14, 6, 5]",two-tone,1,1,1,1.0992609899999994,"[14, 6, 5]",1.0992609899999994
135,"[14, 6, 4]",two-tone,1,1,1,1.0983242088162248,"[14, 6, 4]",1.0983242088162248
136,"[14, 6, 3]",two-tone,1,1,1,0.7314837417491753,"[14, 6, 3]",0.7314837417491753
137,"[14, 6, 2]",two-tone,1,0,1,0.7703992202970296,"[14, 6, 2]",0.7703992202970296
138,"[14, 5, 5]",two-tone,1,1,1,1.2276089263029109,"[14, 5, 5]",1.2276089263029109
139,"[14, 5, 4]",two-tone,1,1,1,0.9869801282531538,"[14, 5, 4]",0.9869801282531538
140,"[14, 5, 3]",two-tone,1,1,1,0.4746013839285713,"[14, 5, 3]",0.4746013839285713
141,"[14, 5, 2]",two-tone,1,0,1,0.5405851666666666,"[14, 5, 2]",0.5405851666666666
142,"[14, 4, 4]",two-tone,1,1,1,1.0784132952712169,"[14, 4, 4]",1.0784132952712169
143,"[14, 4, 3]",two-tone,1,1,1,0.497803835694465,"[14, 4, 3]",0.497803835694465
144,"[14, 4, 2]",two-tone,1,0,1,0.5379627142479612,"[14, 4, 2]",0.5379627142479612
145,"[14, 3, 3]",two-tone,1,1,1,0.975246964054326,"[14, 3, 3]",0.975246964054326
146,"[14, 3, 2]",two-tone,1,1,1,0.7579333639101864,"[14, 3, 2]",0.7579333639101864
147,"[14, 2, 2]",two-tone,1,1,1,0.9370885719633341,"[14, 2, 2]",0.9370885719633341
148,"[14, 14, 9]",two-tone,8,6,3,1.8703848323637544,"[14, 14, 9]",1.8703848323637544
149,"[14, 14, 8]",two-tone,1,0,0,1.1251610756668593,"[14, 14, 8]",1.1251610756668593
150,"[14, 14, 7]",two-tone,1,0,0,1.0909136735676597,"[14, 14, 7]",1.0909136735676597
151,"[14, 14, 6]",two-tone,1,0,0,1.0596577329360781,"[14, 14, 6]",1.0596577329360781
152,"[14, 14, 5]",two-tone,1,0,0,1.0068715427866268,"[14, 14, 5]",1.0068715427866268
153,"[14, 14, 4]",two-tone,1,0,0,0.986970792799274,"[14, 14, 4]",0.986970792799274
154,"[14, 14, 3]",two-tone,1,0,0,0.989590254113038,"[14, 14, 3]",0.989590254113038
155,"[14, 14, 2]",two-tone,1,0,0,0.9790729420948978,"[14, 14, 2]",0.9790729420948978
156,"[14, 14, 13]",two-tone,8,6,4,2.471345995045854,"[14, 14, 13]",2.471345995045854
157,"[14, 14, 12]",two-tone,8,6,4,2.3588876842477475,"[14, 14, 12]",2.3588876842477475
158,"[14, 14, 11]",two-tone,8,6,4,2.601730810319565,"[14, 14, 11]",2.601730810319565
159,"[14, 14, 10]",two-tone,4,3,2,1.8007021816626436,"[14, 14, 10]",1.8007021816626436
160,"[14, 13, 9]",two-tone,3,2,2,1.9277140939618642,"[14, 13, 9]",1.9277140939618642
161,"[14, 13, 8]",two-tone,3,2,2,1.8924244859086483,"[14, 13, 8]",1.8924244859086483
162,"[14, 13, 7]",two-tone,3,2,3,1.9724975135135132,"[14, 13, 7]",1.9724975135135132
163,"[14, 13, 6]",two-tone,3,2,3,1.95891354423018,"[14, 13, 6]",1.95891354423018
164,"[14, 13, 5]",two-tone,3,2,3,1.8758024191580225,"[14, 13, 5]",1.8758024191580225
165,"[14, 13, 4]",two-tone,3,2,3,1.91279289060606,"[14, 13, 4]",1.91279289060606
166,"[14, 13, 3]",two-tone,8,6,4,2.015927404409543,"[14, 13, 3]",2.015927404409543
167,"[14, 13, 2]",two-tone,8,6,4,2.006774509211718,"[14, 13, 2]",2.006774509211718
168,"[14, 13, 13]",two-tone,8,6,4,2.682755931224704,"[14, 13, 13]",2.682755931224704
169,"[14, 13, 12]",two-tone,1,0,0,2.759427783700862,"[14, 13, 12]",2.759427783700862
170,"[14, 13, 11]",two-tone,1,0,1,1.9383796069031631,"[14, 13, 11]",1.9383796069031631
171,"[14, 13, 10]",two-tone,1,0,0,2.939464155726601,"[14, 13, 10]",2.939464155726601
172,"[14, 12, 9]",two-tone,3,2,2,1.8387246542763152,"[14, 12, 9]",1.8387246542763152
173,"[14, 12, 8]",two-tone,2,2,2,1.7722339000670684,"[14, 12, 8]",1.7722339000670684
174,"[14, 12, 7]",two-tone,3,2,3,1.7102969846153844,"[14, 12, 7]",1.7102969846153844
175,"[14, 12, 6]",two-tone,2,2,2,1.6152589414000622,"[14, 12, 6]",1.6152589414000622
176,"[14, 12, 5]",two-tone,2,2,2,1.596165506628788,"[14, 12, 5]",1.596165506628788
177,"[14, 12, 4]",two-tone,2,2,2,1.6253861959247635,"[14, 12, 4]",1.6253861959247635
178,"[14, 12, 3]",two-tone,2,2,2,1.6618767881911896,"[14, 12, 3]",1.6618767881911896
179,"[14, 12, 2]",two-tone,1,1,1,1.6708662455482648,"[14, 12, 2]",1.6708662455482648
180,"[14, 12, 12]",two-tone,8,6,4,2.502158659908484,"[14, 12, 12]",2.502158659908484
181,"[14, 12, 11]",two-tone,1,1,1,2.20268631031746,"[14, 12, 11]",2.20268631031746
182,"[14, 12, 10]",two-tone,1,1,1,3.3145380394786184,"[14, 12, 10]",3.3145380394786184
