,flop,board_type,0b,1b,2b,profit
0,"[11, 11, 7]",two-tone,1,1,1,1.8929831363398817
1,"[11, 11, 7]",two-tone,2,2,2,1.8947183363398823
2,"[11, 11, 7]",two-tone,4,3,2,1.8978431363398816
