,flop,board_type,0b,1b,2b,profit
0,"[14, 14, 5]",rainbow,1,1,1,4.959688016555025
1,"[14, 14, 5]",rainbow,8,6,4,6.457270280574164
2,"[14, 14, 5]",rainbow,10,7,5,6.459273321196173
3,"[14, 14, 5]",rainbow,16,11,8,6.45950286325359
