,flop,board_type,0b,1b,2b,profit
0,"[8, 4, 4]",rainbow,1,1,1,4.753444103669285
1,"[8, 4, 4]",rainbow,8,6,4,6.454777482214389
2,"[8, 4, 4]",rainbow,15,10,7,6.458584540858839
3,"[8, 4, 4]",rainbow,16,11,8,6.459047532286492
