,flop,board_type,0b,1b,2b,profit
0,"[6, 6, 6]",rainbow,1,1,1,4.528747859620254
1,"[6, 6, 6]",rainbow,2,2,2,4.534972304050633
2,"[6, 6, 6]",rainbow,8,6,4,5.57330489278481
3,"[6, 6, 6]",rainbow,15,10,7,5.5759355563291155
4,"[6, 6, 6]",rainbow,16,11,8,5.577109066329115
