,flop,board_type,0b,1b,2b,profit
0,"[14, 9, 2]",rainbow,1,1,1,-1.7336858410447753
1,"[14, 9, 2]",rainbow,2,2,2,-1.729598111567164
2,"[14, 9, 2]",rainbow,8,6,4,0.29679771254145937
3,"[14, 9, 2]",rainbow,10,7,5,1.0794699194237147
4,"[14, 9, 2]",rainbow,15,10,7,5.16169112964345
5,"[14, 9, 2]",rainbow,16,11,8,5.475134346268658
