,flop,board_type,0b,1b,2b,profit
0,"[13, 6, 6]",two-tone,1,1,1,0.4834816464243291
1,"[13, 6, 6]",two-tone,2,2,2,0.4837156727849445
2,"[13, 6, 6]",two-tone,8,6,4,0.810000954555679
3,"[13, 6, 6]",two-tone,10,7,5,1.0265555290952186
4,"[13, 6, 6]",two-tone,15,10,7,1.1200807996537547
