,flop,board_type,0b,1b,2b,profit
0,"[12, 6, 3]",two-tone,1,1,1,0.9192025535746771
1,"[12, 6, 3]",two-tone,2,2,2,0.9198748662907046
2,"[12, 6, 3]",two-tone,8,6,4,1.298950125613971
3,"[12, 6, 3]",two-tone,10,7,5,1.3110096925595782
4,"[12, 6, 3]",two-tone,15,10,7,1.4270539834455156
5,"[12, 6, 3]",two-tone,16,11,8,1.4995234382390399
