,flop,board_type,0b,1b,2b,profit
0,"[10, 10, 2]",rainbow,1,1,1,2.1988432060294425
1,"[10, 10, 2]",rainbow,2,2,2,2.2034986447924707
2,"[10, 10, 2]",rainbow,3,2,2,2.210091489385843
