,flop,board_type,0b,1b,2b,profit
0,"[11, 6, 6]",rainbow,1,1,1,-3.2225894675759137
1,"[11, 6, 6]",rainbow,2,2,2,-3.2196598863973236
2,"[11, 6, 6]",rainbow,3,2,2,-3.2192345665414304
