,flop,board_type,0b,1b,2b,profit
0,"[6, 3, 3]",rainbow,1,1,1,-1.6163219411527097
1,"[6, 3, 3]",rainbow,2,2,2,-1.6072262906009867
2,"[6, 3, 3]",rainbow,8,6,4,-1.4456435262266005
