,flop,board_type,0b,1b,2b,profit
0,"[8, 3, 2]",rainbow,1,1,1,-1.1254255859386024
1,"[8, 3, 2]",rainbow,2,2,2,-0.8339797291107971
2,"[8, 3, 2]",rainbow,3,2,2,-0.6527289127381792
3,"[8, 3, 2]",rainbow,4,3,2,-0.03529204137261854
4,"[8, 3, 2]",rainbow,8,6,4,1.614119111185603
5,"[8, 3, 2]",rainbow,10,7,5,2.1316548649788283
6,"[8, 3, 2]",rainbow,15,10,7,3.6465495107974593
7,"[8, 3, 2]",rainbow,16,11,8,4.188448551711362
