,flop,board_type,0b,1b,2b,profit
0,"[13, 11, 9]",two-tone,1,1,1,0.022241765528532076
1,"[13, 11, 9]",two-tone,2,2,2,0.028946245941228632
2,"[13, 11, 9]",two-tone,16,11,8,0.14973542655714178
