,flop,board_type,0b,1b,2b,profit
0,"[14, 8, 5]",two-tone,1,1,1,-0.9422191196148497
1,"[14, 8, 5]",two-tone,2,2,2,-0.9326445831889476
2,"[14, 8, 5]",two-tone,3,2,2,-0.9299972821304163
