,flop,board_type,0b,1b,2b,profit
0,"[13, 10, 5]",two-tone,1,1,1,-3.4828892683997594
1,"[13, 10, 5]",two-tone,2,2,2,-2.633218708780342
2,"[13, 10, 5]",two-tone,8,6,4,-1.7583861428228946
3,"[13, 10, 5]",two-tone,10,7,5,-1.7572444206173214
4,"[13, 10, 5]",two-tone,15,10,7,1.6398676984117468
5,"[13, 10, 5]",two-tone,16,11,8,1.6456514071321546
