,flop,board_type,0b,1b,2b,profit
0,"[13, 12, 5]",monotone,1,1,1,1.6480808998295602
1,"[13, 12, 5]",monotone,2,2,2,1.9314031941383527
2,"[13, 12, 5]",monotone,3,2,2,2.5444539374522943
3,"[13, 12, 5]",monotone,4,3,2,3.5398288126533024
4,"[13, 12, 5]",monotone,8,6,4,3.707948407899514
5,"[13, 12, 5]",monotone,15,10,7,4.87671196644744
6,"[13, 12, 5]",monotone,16,11,8,5.809637495109117
