,flop,board_type,0b,1b,2b,profit
0,"[14, 12, 6]",monotone,1,1,1,1.4351613670148025
1,"[14, 12, 6]",monotone,2,2,2,2.3392574780797695
2,"[14, 12, 6]",monotone,3,2,2,2.5516196575287813
3,"[14, 12, 6]",monotone,4,3,2,3.263669817972861
4,"[14, 12, 6]",monotone,8,6,4,3.9931922442351975
5,"[14, 12, 6]",monotone,15,10,7,4.661652777173108
6,"[14, 12, 6]",monotone,16,11,8,5.822757091519324
