,flop,board_type,0b,1b,2b,profit
0,"[12, 11, 6]",rainbow,1,1,1,1.2427751488451937
1,"[12, 11, 6]",rainbow,8,6,4,1.727796715074907
2,"[12, 11, 6]",rainbow,15,10,7,2.402950928745319
3,"[12, 11, 6]",rainbow,16,11,8,2.403813881647941
