,flop,board_type,0b,1b,2b,profit
0,"[14, 7, 7]",rainbow,1,1,1,7.203241241886793
1,"[14, 7, 7]",rainbow,2,2,2,7.20401549245283
2,"[14, 7, 7]",rainbow,3,2,2,7.209670144150944
