,flop,board_type,0b,1b,2b,profit
0,"[13, 13, 3]",two-tone,1,1,1,-6.482161791806723
1,"[13, 13, 3]",two-tone,8,6,4,-5.289536669467789
2,"[13, 13, 3]",two-tone,10,7,5,-5.282968122689076
3,"[13, 13, 3]",two-tone,15,10,7,-4.763369935154063
4,"[13, 13, 3]",two-tone,16,11,8,-4.448386136834735
