,flop,board_type,0b,1b,2b,profit
0,"[9, 8, 4]",two-tone,1,1,1,0.8527918142622939
1,"[9, 8, 4]",two-tone,2,2,2,1.9105524726229506
2,"[9, 8, 4]",two-tone,3,2,2,2.1207278185245895
3,"[9, 8, 4]",two-tone,4,3,2,3.009419682131147
4,"[9, 8, 4]",two-tone,10,7,5,3.2341340931147533
5,"[9, 8, 4]",two-tone,15,10,7,4.101551957540982
6,"[9, 8, 4]",two-tone,16,11,8,4.107815517704917
