,flop,board_type,0b,1b,2b,profit
0,"[10, 5, 4]",two-tone,1,1,1,1.4989247828428403
1,"[10, 5, 4]",two-tone,2,2,2,1.5015845459648065
2,"[10, 5, 4]",two-tone,3,2,2,1.6162732467384713
3,"[10, 5, 4]",two-tone,4,3,2,1.7589655922330099
4,"[10, 5, 4]",two-tone,8,6,4,2.2039071045206313
5,"[10, 5, 4]",two-tone,10,7,5,2.258468134101942
6,"[10, 5, 4]",two-tone,15,10,7,2.893889221126619
7,"[10, 5, 4]",two-tone,16,11,8,2.8946843223857206
