,flop,board_type,0b,1b,2b,profit
0,"[13, 7, 3]",two-tone,1,1,1,6.2116117077569175
1,"[13, 7, 3]",two-tone,10,7,5,6.2124294552865615
2,"[13, 7, 3]",two-tone,16,11,8,6.213029966650197
