,flop,board_type,0b,1b,2b,profit
0,"[9, 8, 2]",monotone,1,1,1,0.3833395006747638
1,"[9, 8, 2]",monotone,2,2,2,0.5935609581646424
2,"[9, 8, 2]",monotone,3,2,2,0.7079637543859648
3,"[9, 8, 2]",monotone,4,3,2,1.097611497975708
4,"[9, 8, 2]",monotone,10,7,5,1.1845881997300944
5,"[9, 8, 2]",monotone,15,10,7,1.4901811902834003
