,flop,board_type,0b,1b,2b,profit
0,"[14, 13, 10]",monotone,1,1,1,2.8425231805839153
1,"[14, 13, 10]",monotone,2,2,2,2.842936200385896
2,"[14, 13, 10]",monotone,3,2,2,2.924935022168073
3,"[14, 13, 10]",monotone,4,3,2,2.953795518597042
4,"[14, 13, 10]",monotone,8,6,4,3.0231796064154874
5,"[14, 13, 10]",monotone,10,7,5,3.0243639707719234
6,"[14, 13, 10]",monotone,15,10,7,3.211559675722418
7,"[14, 13, 10]",monotone,16,11,8,3.396975038098656
