,flop,board_type,0b,1b,2b,profit
0,"[13, 13, 2]",rainbow,1,1,1,0.5667591612152203
1,"[13, 13, 2]",rainbow,8,6,4,1.2925607170145272
2,"[13, 13, 2]",rainbow,10,7,5,1.2926991177847564
3,"[13, 13, 2]",rainbow,15,10,7,1.6159367308391717
4,"[13, 13, 2]",rainbow,16,11,8,1.8216554417023099
