,flop,board_type,0b,1b,2b,profit
0,"[6, 3, 3]",two-tone,1,1,1,4.839280253923363
1,"[6, 3, 3]",two-tone,2,2,2,4.999285187601793
2,"[6, 3, 3]",two-tone,3,2,2,5.076254546606905
3,"[6, 3, 3]",two-tone,4,3,2,5.2626054724827975
4,"[6, 3, 3]",two-tone,8,6,4,5.605946649176188
5,"[6, 3, 3]",two-tone,10,7,5,5.908337613382994
6,"[6, 3, 3]",two-tone,15,10,7,6.300570898907897
7,"[6, 3, 3]",two-tone,16,11,8,6.721013208560066
