,flop,board_type,0b,1b,2b,profit
0,"[5, 2, 2]",two-tone,1,1,1,5.279524194901408
1,"[5, 2, 2]",two-tone,8,6,4,5.958037820627803
2,"[5, 2, 2]",two-tone,10,7,5,6.25479708849438
3,"[5, 2, 2]",two-tone,15,10,7,6.702886949812641
4,"[5, 2, 2]",two-tone,16,11,8,7.23569689885128
