,flop,board_type,0b,1b,2b,profit
0,"[14, 7, 6]",two-tone,1,1,1,5.190984784776116
1,"[14, 7, 6]",two-tone,2,2,2,5.210330671066096
2,"[14, 7, 6]",two-tone,3,2,2,5.211592689957353
