,flop,board_type,0b,1b,2b,profit
0,"[10, 9, 8]",two-tone,1,1,1,2.602178047354397
1,"[10, 9, 8]",two-tone,2,2,2,2.605002900342597
2,"[10, 9, 8]",two-tone,10,7,5,2.611190156071565
