,flop,board_type,0b,1b,2b,profit
0,"[10, 9, 4]",two-tone,1,1,1,3.697499512133073
1,"[10, 9, 4]",two-tone,2,2,2,3.707149127201567
2,"[10, 9, 4]",two-tone,16,11,8,3.7084659457925646
