,flop,board_type,0b,1b,2b,profit
0,"[13, 13, 11]",two-tone,1,1,1,4.7339347340508064
1,"[13, 13, 11]",two-tone,8,6,4,5.344153144018219
2,"[13, 13, 11]",two-tone,10,7,5,5.344231507159176
3,"[13, 13, 11]",two-tone,15,10,7,5.345616181046435
