,flop,board_type,0b,1b,2b,profit
0,"[11, 8, 2]",two-tone,1,1,1,3.817547166666668
1,"[11, 8, 2]",two-tone,2,2,2,4.39185601
2,"[11, 8, 2]",two-tone,8,6,4,4.3995676425
3,"[11, 8, 2]",two-tone,15,10,7,4.402017590000001
