,flop,board_type,0b,1b,2b,profit
0,"[13, 6, 6]",two-tone,1,1,1,4.835934310970836
1,"[13, 6, 6]",two-tone,2,2,2,4.842442908803653
2,"[13, 6, 6]",two-tone,3,2,2,4.848692601141114
