,flop,board_type,0b,1b,2b,profit
0,"[14, 4, 4]",two-tone,1,1,1,5.620703767255813
1,"[14, 4, 4]",two-tone,8,6,4,6.151387448902326
2,"[14, 4, 4]",two-tone,10,7,5,6.191334546306977
3,"[14, 4, 4]",two-tone,15,10,7,6.5870929859162795
4,"[14, 4, 4]",two-tone,16,11,8,6.865484913320931
